x y z yaw pitch roll
22.916840 -1.530913 22.234010 77.009963 87.794880 -70.938276
24.016801 -1.493490 22.320951 119.876722 87.538138 -113.843432
25.124338 -1.432970 22.195940 131.358020 87.061815 -124.867865
26.226158 -1.470763 21.950512 142.647056 86.380947 -136.047835
26.781264 -0.486599 22.061617 -171.418175 86.314767 179.035059
27.781032 -0.847438 22.480898 -176.365289 85.070315 -175.860463
28.922898 -0.752726 22.388574 -173.802263 84.406946 -178.290227
30.080742 -0.672204 22.341629 -171.284961 83.561061 179.438408
31.253067 -0.675521 22.207208 -170.139712 82.831959 178.263376
32.410817 -0.903988 22.444117 -172.487294 81.452075 -178.936557
33.631171 -0.816107 22.339866 -170.376557 80.974177 179.064445
34.856108 -0.815524 22.081393 -170.646566 80.893790 179.588962
36.120827 -0.923446 22.087987 -170.916768 80.251731 179.840401
37.409728 -0.865537 21.977218 -170.100287 79.962615 178.846758
38.674923 -0.852115 21.615445 -169.989597 79.791769 178.994271
39.990859 -0.837376 21.355579 -170.219682 79.553601 179.225808
41.314441 -0.766248 21.029815 -170.265022 79.499212 179.079140
42.672949 -0.724873 20.768524 -170.506529 79.476412 179.213385
43.938566 -0.951247 21.334995 -171.615041 78.598505 -179.899482
45.321080 -0.870177 21.001087 -170.896476 78.730921 179.683703
46.767263 -0.937231 20.963363 -171.093042 78.492099 179.935344
48.170553 -0.977115 20.548047 -171.049815 78.565981 179.644811
49.625037 -1.050508 20.247990 -170.822286 78.593374 179.559086
51.108598 -1.056236 19.963391 -171.031280 78.620567 -179.998594
52.545873 -0.953979 19.448543 -169.799331 79.182844 179.033858
54.088059 -0.950015 19.275252 -169.361015 79.245245 178.986347
55.426639 -0.800186 18.470445 -165.567440 80.466307 175.266985
56.962003 -0.757580 18.028531 -164.227838 80.701326 174.096531
58.563372 -0.707880 17.824588 -162.516851 80.772528 172.390494
60.172083 -0.618248 17.546932 -161.880797 80.804214 171.844360
61.782614 -0.741340 17.207397 -162.049931 80.881553 172.826844
63.383154 -0.799041 16.771604 -160.114340 81.325317 171.113238
65.042774 -0.840158 16.533023 -159.487154 81.224393 170.798063
66.590307 -1.518228 16.593145 -164.253720 81.021066 175.156054
68.262145 -1.532399 16.258646 -164.529404 81.001687 175.586208
69.970829 -1.575234 16.019188 -165.859743 80.756416 176.581268
71.652173 -1.650416 15.584264 -165.219178 81.104014 176.491500
73.383208 -1.612049 15.295671 -164.191164 81.402558 175.451323
75.143411 -1.727296 15.459114 -165.051564 80.934746 176.148483
76.909570 -1.744763 15.225123 -165.051564 80.934746 176.148483
78.689485 -1.847453 15.005844 -164.650004 80.905408 175.978851
80.471294 -1.919911 14.691595 -164.141267 80.959741 175.705312
82.287046 -1.990548 14.458231 -165.915762 80.693472 177.092159
84.060241 -2.050122 13.958304 -165.621104 80.752102 177.140553
85.819300 -1.897206 13.372560 -165.119074 80.833366 176.340553
87.632827 -1.877194 12.909897 -164.730637 80.875956 176.177203
89.488146 -1.813782 12.551294 -163.727257 80.769390 175.368847
91.337917 -1.702360 12.115418 -162.634150 80.523137 174.168494
93.184508 -1.766978 11.611852 -163.384033 80.562516 175.220058
95.091265 -1.805228 11.346865 -165.001103 80.043564 176.672767
96.160993 -1.627198 9.749130 -160.446071 82.400037 171.691042
97.165886 -1.709990 8.085749 -157.761052 85.170727 168.554635
99.117911 -1.657300 8.026501 -155.957663 84.712100 166.649855
101.028655 -1.835426 7.590233 -156.906845 85.061483 167.549934
102.996198 -1.924254 7.393874 -157.960500 84.856244 168.596517
104.982802 -1.904928 7.281182 -157.941058 84.488832 168.859453
106.973385 -1.989377 7.093179 -159.921581 84.301002 171.237133
108.965142 -2.024278 6.831702 -160.240555 84.025019 171.868344
110.429028 -2.391960 5.494958 179.827505 88.109238 -167.483840
112.452206 -2.297331 5.439337 -166.883485 87.733790 179.115255
114.493066 -2.344230 5.469262 -170.984246 86.819881 -176.898260
116.537404 -2.359445 5.321367 -171.402727 86.554169 -176.383593
118.574551 -2.341018 5.055594 -172.168489 86.201926 -175.683246
120.489284 -1.756763 4.532995 -151.332500 86.555181 163.312996
122.538317 -1.837062 4.216818 -158.147692 86.371656 170.101618
122.699005 -1.588654 2.148654 -2.756470 82.481198 14.442724
124.766241 -1.681150 2.469327 -2.841525 82.722291 14.531277
126.865990 -1.698268 2.628541 -2.986042 83.326875 14.292585
128.914749 -1.884392 3.114593 -2.217728 83.358080 13.583594
131.033900 -1.901479 3.321691 -4.520236 83.561855 15.764055
133.136472 -1.957287 3.642809 -6.211474 84.012732 17.078442
135.265614 -2.071856 3.852082 -6.579474 84.370009 17.795434
137.411957 -2.115464 3.696757 -7.572116 84.491489 18.583972
139.551502 -2.160985 3.949954 -10.088024 84.842926 20.858307
141.707736 -2.274291 4.118875 -8.098422 85.304081 19.216317
143.831540 -2.334636 4.621272 -8.874377 85.765907 20.011451
145.993388 -2.507152 4.849538 -9.510769 86.014921 20.580075
148.177722 -2.689974 4.943916 -9.732109 86.166938 20.617486
150.361728 -2.877775 4.750085 -10.740940 86.428480 21.432187
152.546506 -3.080405 4.524089 -9.917965 86.196011 20.424674
154.715653 -3.270707 4.969355 -12.661190 86.654873 22.946386
156.940638 -3.343032 5.057590 -14.588260 86.839313 24.773153
